#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : emass
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : sigma (km/s)
#Redshift of A3c
#Redshift of B7c
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
4 7.238320 -0.139243 -0.416839 0.479888 119.367122 8.933299 829.065479 0.543025 72.491209 2.684670 198.598238 3.784054 0.244354 3.676213 122.719362 5.828253 0.324184 4.983505 30.182635 6.306948 0.428774 0.616121 1.051212 228.008003 17.015882 681.004758 1.532921 1.959082 15.038139 113.174126 43.525307 
4 6.053378 -0.177999 -0.305976 0.462507 119.833692 9.417364 843.444884 0.515532 75.197705 2.690397 214.023993 3.487138 0.276586 3.510518 120.777539 6.128418 0.041378 5.517429 31.048045 7.167061 0.531762 6.114427 0.820911 231.818713 16.236070 673.077951 1.518379 1.957624 14.873428 112.141340 45.895193 
4 5.355409 -0.181842 -0.578464 0.485592 119.753772 8.965158 828.640705 0.550077 68.704430 2.650662 190.764926 4.512016 0.394533 3.578709 144.045115 6.898301 0.562443 5.568967 14.511238 6.273838 0.344748 172.768080 0.991702 218.785601 17.218146 698.634560 1.541482 1.955635 16.159965 111.224411 47.291130 
4 1.865901 -0.162975 -0.346786 0.489304 119.533463 9.443884 843.351864 0.490606 77.813349 2.889385 199.291816 4.054002 0.258776 3.967213 121.245650 6.865696 0.520020 5.229109 49.216380 6.694631 0.383129 158.128837 0.761664 211.028772 16.507680 670.807588 1.522946 1.958612 15.682737 110.115647 54.270147 
4 1.225576 -0.181825 -0.014273 0.458673 119.942126 9.379883 842.754277 0.314482 75.015034 2.618812 218.116137 3.142255 0.234494 3.999225 112.684400 4.185298 0.340549 5.428286 38.426622 7.248194 0.544774 3.515139 0.666575 229.738146 16.904424 648.379632 1.522161 1.964448 13.512175 115.347243 55.550796 
4 3.480662 -0.243743 -0.118799 0.466150 118.936419 9.290315 838.974915 0.591368 82.258326 3.298596 212.647697 3.814417 0.094069 3.272180 122.692533 6.471666 0.376659 5.370302 42.476402 7.154101 0.519664 1.411609 0.859928 218.459210 16.550977 684.116236 1.512746 1.968679 16.570309 110.589266 51.040624 
5 1.820787 -0.183765 -0.430650 0.480220 118.360366 9.045347 836.376925 0.516465 76.050190 3.094279 178.868607 3.562404 0.384387 2.903994 132.691796 8.765656 0.015275 5.468697 36.159834 6.342186 0.310527 170.181519 1.116866 214.378361 16.822362 732.207739 1.501713 1.957173 16.957735 107.145996 54.360374 
5 0.714186 -0.359470 -0.145388 0.480787 118.576724 9.722062 845.992369 0.453708 75.547855 3.131913 192.954000 4.199683 0.255303 3.269088 139.726644 8.269241 0.378413 6.417867 26.382569 7.764335 0.361239 174.276607 0.907161 208.907825 16.404918 740.404263 1.507320 1.993362 17.260544 107.099929 56.573575 
5 6.750118 -0.178347 -0.219443 0.477121 119.041584 9.269351 836.379553 0.550188 78.025624 3.019886 193.989141 3.967646 0.312112 3.597758 119.171656 6.570165 0.065484 5.666681 25.595560 6.893218 0.419638 173.730006 1.084703 215.476704 16.975601 706.005617 1.524500 1.974122 16.285965 110.984128 44.501712 
5 6.654002 -0.190230 -0.388342 0.502612 118.543011 8.987879 828.725163 0.500979 71.701510 2.973041 193.662997 3.206079 0.076003 4.326142 110.259623 4.690422 0.400107 5.623959 10.932087 6.126266 0.435017 177.913069 0.854556 220.109873 17.455644 707.190955 1.536111 1.987150 15.766351 112.842353 44.693943 
5 6.183656 -0.161502 -0.406533 0.475345 119.562538 8.920301 828.919837 0.549094 72.379508 2.672312 202.685120 3.939582 0.238540 3.587349 126.730187 5.692284 0.337162 4.900960 32.309905 6.442759 0.450002 178.632387 0.993378 228.694051 17.054450 673.579043 1.535975 1.954586 15.010079 113.455456 45.634636 
